text,label
هههههههههه تو روحت لعنتی چقد خندیدم,HAPPY
"حکومت ایران با همکاری نایاک از این پس بدنبال نابودی هر چه بیشتر مردم ایران هست و ما خواستار لغو نکردن تحریم توسط دولت امریکا هستیم
#COVIDSanctionsLie
#IslamicRepublicVirus
#NIACLobbies4Mullahs www.link.com",FEAR
"@username قبلاً از تحریم فرصت ساخته میشد
حالا از مرض و بلا",OTHER
میترسم گاو اون دنیا یقه مونو بگیره  ,FEAR
واکسن کرونا باید آمریکا کشف بشه باید تا باز غرب بشه آدم خوبه و منجی بشریت,OTHER
@username @username آخه کوسکش جاکش کی گفته ایران تو تحریم داروست؟,ANGRY
"از ابو برق مجانی چخبر؟

#جمهوری_اسلامی_انتخاب_من_نیست 
#FreeProtestersInIran",ANGRY
@username روزنامه‌ی «نیویورک‌تایمز» در تاریخ دهم ژانویه‌ی ۱۹۷۹، با استناد به گفته‌ی منابع بانکی جهانی نوشت که مبلغی بین دو تا چهار میلیارد دلار تنها در طول این دو سال آخر (۱۳۵۶ و ۱۳۵۷) از سوی خانواده‌ی سلطنتی ایران به آمریکا منتقل شده است.,OTHER
پیر شدن پدر مادر واقعا وحشتناکه...   ,FEAR
برای من لحظه مشخصی برای کشف حقیقت نبوده و هیچ چیز بخصوصی ناگهان الهام بخش من نشده، بلکه فقط مجموعه ای منظم از هزاران مورد بی حرمتی، هزاران مورد خرد شدن شخصیت و هزاران مورد لحظه از یاد رفته مرا به خشم می آورد، شورشی می کرد و این خواسته را در من تقویت می کرد که با سیستمی که مردم,ANGRY
@username هر کاری که به بهتر شدن حالت کمک میکنه لحظه ای تعلل نکن برای انجام دادنش,ANGRY
@username ناشکری نکنید بچه‌ها دارن تلاش میکنن ربنای شجریان یه ماه رمضان پخش بشه دیگه,ANGRY
خانوم #حداد_عادل نگران بوده که پسرش یک وقت با جماعت رعیت بی ادب درس نخونه که مثل اونا بی ادب بشه  اخه میدونید این جماعت رعیت فقیر میرن شهید میشن خاک بر سرا ولی ژن های خوب همه پشت میز و شیک و پیک و منشی فلان و این صوبتا،حالا اون لا ماها یک اختلاسی هم بود دیگه پیش میاد،ادب مهمه! ,ANGRY
۲۵هزارتومان ایران برابر با یک #دلار آمریکا شد. www.link.com,OTHER
" @username بخدا خوب بازیچه شدیم 
#روحانی_کمک
#روحانی_کمک_به_تعویق_کنکور",HATE
اتفاقا همیشه باید  دنبال منفعت بیشتر باشید ریسک برای بهترین موقعیت  افکار نو با ایده های خلاق  نه این که بترسی و کاری نکنی این وفاداری نیست این ترسو بودنه,FEAR
میشه به آقای #واعظی بفرمایید: خفه شو، چرت نگو، و با اعصاب مردم بازی نکن!,ANGRY
بهانه ست که   به چه زبونی بگه نمیخواد  ,ANGRY
ارسطو هنوز پیداش نشده؟ بوخودا من منظوری نداشتم.,OTHER
درست ماسک بزنیم www.link.com,SAD
الان دو روزه سرما خوردم و افتادم..دارم تموم مدت با خودم فک میکنم اگه سرما نخورده بودم داشتم یا مقاله مینوشتم یا ورزش میکردم یا مطالعه...یعنی این توییت اینجا باشه واسه روزای سالمم که اَنراَنر تو فضا مجازی وقت تلف میکنم و از الان شرم بر من توی اوقات اتلافیِ زمان سلامتم باد!,SAD
به همین مناسبت کشتزارهاشون امشب رایگان صیغه شدن ،نذر داشتن اگه چندتا امریکایی بمیره یه شب تا صبح به یاد کص زینب کص بدن ,HATE
@username @username @username @username خواستی بخری بگو که ی جای خوب که همون لحظه پرمیموم میکنه رو بهت معرفی کنم,OTHER
"پیشنهاد ""#حذف_مهریه و #تقسیم_اموال_زوجین بعد از ازدواج"" در مجلس/مسئولان زن مخالف کردند نایب رییس کمیسیون اجتماعی گفت: متاسفانه روزی که این موضوع را در کمیسیون اجتماعی مطرح کردم، چند نفر از زنان مسئول که در این جلسه حضور داشتند، اگرچه با تحصیلات عالی، اما با این موضوع مخالفت کردند",SAD
یعنی اگه #آیت_الله_مایک توی اون پرواز بوده باشه ، همه یه شام مهمون من #انتقام_سخت #انتقام_میگیریم #طالبان,HAPPY
"دیروز ۲۰۰ نفر در ایران به دلیل ابتلا به #کرونا فوت شدند. اگر مواظب نباشیم این رکورد باز هم شکسته خواهد شد. 
ویروس کرونا درمان قطعی ندارد و تا رسیدن به واکسن فاصله زیادی داریم. 

اگر دولت به دلایل اقتصادی قادر به تعطیل عمومی نیست، در مورد کارمندان خود به حضور حداقلی اکتفا کند.",OTHER
زوداشکم درمیاد مخصوصاوسط دعوااگه یکی سرم دادبزنه خیلی جاها ج داشتم ولی بغضم نزاشته بگم ازین حالت خودم متنفرم نمیدونم براچی گریه مکنم دقیقا ,HATE
@username اینا اقتصاد چند لایه دارن که باعث میشه باکنترل بر لایه‌های پایینی کمبود دیگر لایه تا جبران شه و برا جبران این کم و کاستی دستمزد کارگرها که بیشترین تاثیر رو‌ در پیشبرد اقتصادشون دارن کم میکنن اینا گوه زیادی میخورن میگن کمونیستیم، منکه بجزدیکتاتوری یک ادم پلید،پرولتری سر کار ندیدم,SAD
من فن بویش نیستم بخوام دفاع کنم ازش ولی حرفت همینقدر غیر انسانیه که بگی کسی که شریک زندگیش رو از دست میده حق نداره ناراحت و افسرده بشه. و خب چه جالب که پروگرسسو ها آدم افسرده رو بدبخت میدونند:),ANGRY
"تخریب،
زیبایی و خاطره
در سال #کرونا... www.link.com",ANGRY
 mo 501 1398/7/2 موضوع این گفتگو : می ترسم اگر طلاق بگیرم شوهرم پسرم را از من بگیرد... خانم 41 ساله ای از کانادا روی خط هستند و مسئله خود را اینگونه مطرح می کنند : همسرم 46 ساله هستند و 14 سال است که… www.link.com,SAD
"رئیس دولت مرده ؟؟؟
دلار چنده؟
سکه؟
پراید؟",HATE
پروردگارا این ابراهیم منصفی (رامی) عجب فوق العاده بشری بوده ! حیف از تو که خودکشی پایان راهت بود مرد . حتما توصیه میشه آهنگاش,SAD
هرکجا ویران بود آنجا امید گنج هست گنج حق را می نجویی، در دل ویران چرا؟ مولانا استاد طاهری عزیز به شاگردانش راه پیدا کردن گنج درونشان را نشان داد. درود بر استاد عشق #Taheri_Movement,HAPPY
"دلار اگه طی این هفته زیر 20 نره (دلار آزاد رو میگم نه دلارِ خبرگذاری های دولتی و چندصد هزار دلاری که صرافی ملی هر از گاهی تزریق میکنه)
هفته بعد دوباره امکان صعودش فراهم میشه (دقت کنید ، امکان)
ولی اگه زیر 20 رو تاچ کنه و فقط 2 هفته زیر 23 بمونه انشالله یه چند ماهی وضعمون خوبه",SAD
"پنجشنبه شب راه بیفتیم بریم قم ببینیم این کرونا که میگن چیه!
*هم اکنون در سراسر ایران",HAPPY
ماشین نخریم بنزین نزنیم با دوچرخه رفت و امد کنیم,SAD
تعداد نخ‌ها مثل آمار روزانه‌ی کرونا در نوسان بود، هفته‌ی گذشته رو به رشد، دیروز اوج و امروز رو به کاهش,ANGRY
 با اکثر نمایندگان مجلس برای روز یکشنبه صبحت کردم همه به اتفاق موافق تعویق کنکور ارشد، سراسری(کارشناسی) ، تخصصی پزشکی و دن…,OTHER
عه ؟چه جالب ,SURPRISE
در مورد راه شیری چیز خاصی نمیشه گفت حیرت انگیزه! ولی از خفن بودن تلسکوپ هابل هم نمیشه گذشت ^_^,SURPRISE
