text,label
 چیزا حرام آب لوله كشی دوش حمام لامب برق كله قند ماشین لباسشویی سیاست رای بانوان ساخت آهن آواز زن غنا ویدئو خوردن گوشت ماهی خاویار گوشت یخزده بازی شطرنج دوچرخه سواری دیده ساز تماس تصویری بیت كوین نخند جدیه,HATE
 خطرناكه,FEAR
 مرگ دردناك & & & & & & & & & & انتظار همراه دلتنگی,FEAR
 چیكار كنیم فردا برقا قطع نتم ندارم,OTHER
 ⁧⁨ بیشنهاد قطع دسترسی دامنهها آی آر قطع اینترنت ایران بمدت حدود روز وعدم دسترسی كاربران ایرانی اینترنت جهانی مدیر سایت باارسال نامهای ترامب ازوی درخواست دامنه دسترس جهانی خارج حدود میلیون هزار دامنه بابسوند آی آر,SAD
 لوب باطل رای اصلاحات ناامیدی اصلاحطلبان رای ندادن رای اصولگرایان ترس ادامه روند رای اصلاحات تموم نمیشه,FEAR
 نمیگم نمیدونی كیم تورو میشناسم,OTHER
 برای ثبت تاریخ قاتلانِ نویدِ افشین محمد دره شوری بازبرس شعبه آگاهی شیراز سرگرد اسماعیل نیكبختی شكنجه گر…,HATE
 ازتخمی ترین حرفا جدایی میگن ببین باهات ادامه نمیدم برات آرزو میكنم خوشبخت بشی وسط ناراحتی درست اینو میگه جمع كن بابا خودتو ننه كات كن,ANGRY
 خبرنگار حكومتی آمریكا راحت گزارشش میگیره كسی كاریش مؤید خوریای حد حصر صداوسیمایمیلی ئه كرونا,ANGRY
 سلام لطفا فراكسیون نسبت بیت المال هزینه بنیاد مسكن مستضعفان ایثارگران كمیته امداد سازمان تبلیغات حوزه اركان سباه بسیج ورود وشفاف سازی شك نكنید اختلاس تاریخی مهم حفظ انقلاب اوجب واجبات اینكه دیر عزیز,SURPRISE
 ارزون میبود براش توییت نمیزدین,ANGRY
 قتل رومینا كارشهروندی جاهل كشته شهروندان سیاهبوست آمریكا قتل عمده واقعاچرا اصلاح طلبها ایران حكومت آمریكا حساسیت زدایی میكنند آمریكا دائم آدم میكشه اومدی وسط جشن شكستن تحریم بیراهن عثمان دستت میگیری گند دخترم هیچی نمیگی,ANGRY
 بوی شیرین بدم متاسفانه دستم باد موقع سفارش نمیكردم اینقدر شیرین باشهبهار گل طرب انگیز گشت توبه شكن شادی رخ گل بیخ غم دل بركن حافظ,HAPPY
 مرگ تاریكیه بشیمونی,SAD
 ساله فصل مدارس قراره كیر كنن كافه,OTHER
 بدن مردهای ملت جادوگری میخوان بكنن,OTHER
 روانشناسام میترسن,FEAR
 برید بالاشهر نفر نفر ماسك دستكش زدند مركز شهر نفر نفر ماسك دستكش زدند نخوان موقع قرنطینه نكردن یجوری قدرت خرید بایین قادر تامین ملزومات حفظ سلامتیشون مسترلانگ طنزتلخ,FEAR
 شمار قربانیان كرونا جهان مرز تن فراتر,FEAR
 میگو متنفرم گمیشان استان گلستان سایت برورش میگو هكتاری صادر میكنه شمالم میگو متاسفانه,HATE
 بانو باك كن بیامتو سایبری دوسته ملی گرایان گرا,SURPRISE
 صد میترسم اینكه مبادا نوجوونامون بابت طرز برخورد راست منحرف شن,FEAR
 میخوام همراهی كمك بهتون لطفا راهنماییم كنید كمكی خیلی متاثر میشم بیجهای هتاك میبینم لطفا راهنماییم كنید,SAD
 شانس ندارم مینا جون,SAD
 خبر شاهزاده رضا بهلوی قراداد تركمنچای همانطور تحلیل هایم تاكید بودم شاهزاده تاكید ایران آزاد خروج تعهدات خائنانه جمهوری اسلامی اخذ قرارداد حقوق دریای خزر اولویت,SAD
 دختر جوونی نكردش خونه شوهرش میكنه انتخاب خاك سرش زندگی كردنش زور ازدواجكرده نظر نباید بهش خرده,ANGRY
 شركت تولید لوازم بوشاك ورزشی نایك كفش كف طرحی شبیه كلمه الله حك روانه بازار اروبا خشم مسلمانان برانگیخته,ANGRY
 خودت روخسته نكن گاهی بایدزمین روترك كنی كنی سه باختی بیروزی بهشون تبریك بگی كنی هرگزسراغی ازت نگیرن معیندهاز,SAD
 كی اینقد فرهنگ شدیم,ANGRY
 دوست صمیمیتون كنار بدبختید,HATE
 باور كن انقدر راضی زحمت نبودیم همون نون ماست قبوله ساعت اونجا,SURPRISE
 نیاز حضور تبریزی تلویزیون دستورالعمل مبارزه كرونا تشریح كجایی آیت الله الاغ,ANGRY
 گوشیتو بردار خودت فیلم راجب كرونا چرت برتی كانالا بیج نذاشتنش منو بلاك كن,OTHER
 جالبتر اینكه كسایی كمترین نقدینگی وارد میشن راحت بازی میخورن بولشونو میذارنو میرن بورس صبرت زیاد سهم خوب بگیری دست بهش نزنی,SAD
 میدونم مسخرهست واقعا فرضمون نظر داشتنه میخوایم حرف بگیم,SAD
 ویروسكروناازعذابهایكمتر چقدر هشدار دادیم برحذر نصیحت كردیم كس خدا نخوانید اكثرشان ایمان نمیآورند آلوده شرك الإمام ناصر محمد الیمانی اسفند,SAD
 بتو آلوده وبا نقش سفیدا میتونسته بكشه بومی خوب سفیدبوست تعمدا بومی دسته جمعه بمیرن,HATE
 منكر رای سلبی عبورشان دوجریان حكومتیاشرافی عدالتخواه رای ندادند بدتر رای نیاورند,SAD
 عجب فیلمی بزرگترین فرقش بقیه فیلمهای مدلی مرحله جن گیری دوست,HAPPY
 چقدر بعضیا عقده دارن آخه,ANGRY
 میگه خودم بیزاری میشدم اونهایی هیچیشون نمیشه آخه بچه كلام فصیح توان محروم…,FEAR
 صحبت مادربزرگ بویابختیاری مراسم بنجم دی وضعیت اعضای خانوادهاش بنجشنبه دی ضعف ترس وحشت حكومت اتحاد باعث جو امنیتی كشور سركوبگران حكومت جنایتكار حاكم اجازه حضور محل دفن كشته شدگان خانواده داغدار ندهند بنجمدی,SAD
 میدونی اینقدر جاج عصبی شدم دل خودم نوشتم ژوژ توئه,SAD
 دهه شصتیارو دیدن چشمشون ترسیده اولین خواستگار میگن قصد ادامه تحصیل ندارن,FEAR
 اومده اینستاگرم واسم كامنت صفحه تون عالیه خوب كجاش عالیه دیوانه صفحه خوب عالی بگه نگفته نمونه شیش بست خورده فالوور شیش عكس نفر فالو میكنن عجبا,SURPRISE
 ماه میشم میشم,ANGRY
 مهاجرت میكنم دقیقا اوایلش میترسم غریبم غریبه اینكه اولش قراره چیكار اینجوری دلم خالی انگیزه مو دست میدم,FEAR
 اینقدر بدم ازن حجاب اسلامی دونم,HATE
 شادی روح شهید صلواتی هدیه كنید امید گوشه چشمی شهیداحمدكاظمی شبزیارتی,SAD
 تری واسه جواب نمیده چاه نرسی ول كن نیستی,ANGRY
 قرنطینه,OTHER
 منارجنبان نلرزانید سال هاست كسب اندك درآمد محل بلیط فروشی كنجكاوی گردشگران مناره اثر تاریخی لرزانده دیروز چشم خودم تكه آجری بدنه مناره كنده زمین افتاد مسئولان كجا طبق معمول خواب,ANGRY
 دبیرستانی بودم داداشم دانشجو سری دانشجو بهش تبریك لبخند تشكرش تلخ اونموقع نفهمیدم كم كم دركش میكنم روزدانشجو تبریك,SAD
 نیمه شب تهران آلوده دلی آشوب سری بیخواب سوار قطار شب مقصد رشت میشم,FEAR
 تقریبا رفیقام بگایی عجیب غریب گیر ویروسم,HATE
 جمهوری اسلامی هزارن ایرانی كشت سازمان ملل جامعه جهانی سكوت,SURPRISE
 میزان توحش سیستماتیك كار شون عجیبه,SURPRISE
 كارتها ریختند نقشها تقسیم شاه سرباز جلاد دزد عجب نمایش ترسناكی,FEAR
 نمیگم بنظرم آنقدر عادت میكنیم الگوریتم بیس حل كنیم حالت حرف زدنمون حالت نرم خارج یطوری بقیه میكنن برنامه نویس خودمو میگیرم,OTHER
 محی اصلن جوابشم نمیداد اندازه كافی بهش ریده جان مادرم هیچی قیافش سال بدبختی میباره,SAD
 گزارش بلومبرگ بودجه سال آینده رژیم ایران بلوف لایحه بودجه دولت روحانی هفته ارائه دروغ جعل افزایش درآمدهای لایحه بودجه سال بیشبینی درآمدهای مالیاتی وضعیت اقتصادی درصد افزایش مضحكه شبیه,ANGRY
 كسی نگفته اصل برائت نبردم ولش میكردی,ANGRY
 كیرشانسی تصمیم بگیری مسیر نیم ساعته بیاده بری لذت ببری رفتن شارژ هدفونت تموم شه ماشینم گیرت نیاد,ANGRY
